normalized_neck_length,nose_depth,neck_angle,shoulder_width,head_tilt,nose_depth,left_shoulder_depth,right_shoulder_depth
0.6102607250213623,-0.6690351366996765,-141.99303244730942,201,-171.2538377374448,-0.6690351366996765,-0.31031712889671326,-0.22292160987854004
0.6102218627929688,-0.677440881729126,-140.08983650928786,197,-170.7273982227997,-0.677440881729126,-0.32046839594841003,-0.22468478977680206
0.6103724241256714,-0.6961042284965515,-138.63295073948822,194,-170.3401069215577,-0.6961042284965515,-0.32028430700302124,-0.21993453800678253
0.6102696061134338,-0.6966801881790161,-139.4868526385484,197,-169.79602627826833,-0.6966801881790161,-0.3191860616207123,-0.22240455448627472
0.6102334856987,-0.7560707926750183,-137.800887087268,199,-170.36246188706906,-0.7560707926750183,-0.31997767090797424,-0.22799842059612274
0.6102538704872131,-0.7391519546508789,-144.66506651224435,212,-172.8749836510982,-0.7391519546508789,-0.29023635387420654,-0.22802214324474335
0.6102036833763123,-0.7640775442123413,-137.4604145385917,199,-169.9920201985587,-0.7640775442123413,-0.3255298435688019,-0.23315027356147766
0.6102237105369568,-0.7195614576339722,-145.05088726684497,212,-172.763077974032,-0.7195614576339722,-0.2965402603149414,-0.23259663581848145
0.6106529831886292,-0.7480201721191406,-139.1346713737364,201,-171.57303097851934,-0.7480201721191406,-0.3199266195297241,-0.2317911684513092
0.610407292842865,-0.6796865463256836,-143.5427899076757,206,-172.1466866980218,-0.6796865463256836,-0.3091701865196228,-0.23097045719623566
0.6095654964447021,-0.7059773802757263,-144.66506651224435,210,-171.7405620201212,-0.7059773802757263,-0.29833608865737915,-0.23167617619037628
0.6093823313713074,-0.6545438766479492,-150.11716765458718,216,-171.86989764584402,-0.6545438766479492,-0.2614186406135559,-0.2153814136981964
0.6086781620979309,-0.6455608606338501,-149.7035518237616,214,-171.75367918553147,-0.6455608606338501,-0.26169055700302124,-0.21273517608642578
0.6086814999580383,-0.6885427832603455,-147.45969341274275,213,-171.75367918553147,-0.6885427832603455,-0.26760295033454895,-0.213789701461792
0.6085292100906372,-0.5975332260131836,-142.65065095535942,199,-169.69515353123398,-0.5975332260131836,-0.2716444134712219,-0.18272444605827332
0.6082731485366821,-0.7190228700637817,-142.15451983728954,205,-170.53767779197437,-0.7190228700637817,-0.3005048632621765,-0.22463557124137878
0.6082040071487427,-0.7567161917686462,-142.4211159325706,207,-170.8376529542783,-0.7567161917686462,-0.3156091272830963,-0.2448115348815918
0.6078806519508362,-0.6317908763885498,-145.87145292585484,207,-170.53767779197437,-0.6317908763885498,-0.2904320955276489,-0.21828559041023254
0.6078507900238037,-0.6361868977546692,-147.3506582871584,211,-170.98067756861832,-0.6361868977546692,-0.28117603063583374,-0.21769781410694122
0.6079752445220947,-0.6615291237831116,-144.44225363458605,205,-170.0493733120484,-0.6615291237831116,-0.2926672101020813,-0.21756210923194885
0.6081417798995972,-0.5977374911308289,-146.30993247402023,206,-170.38027220030116,-0.5977374911308289,-0.27619922161102295,-0.19980765879154205
0.6075888872146606,-0.6167275905609131,-146.45709596764306,207,-171.32682595212023,-0.6167275905609131,-0.27897679805755615,-0.2073143720626831
0.607818603515625,-0.7033656239509583,-146.75293225066417,213,-171.5110561194953,-0.7033656239509583,-0.27904656529426575,-0.22193188965320587
0.6074268221855164,-0.7700077891349792,-145.29381319728427,211,-171.38435181583588,-0.7700077891349792,-0.30487295985221863,-0.24721631407737732
0.6068395972251892,-0.7397104501724243,-150.30084557245,216,-171.86989764584402,-0.7397104501724243,-0.2906532287597656,-0.248467355966568
0.605955958366394,-0.7241843938827515,-147.14738637590872,211,-171.2538377374448,-0.7241843938827515,-0.29780706763267517,-0.24155709147453308
0.6059045791625977,-0.7509661912918091,-146.55457564787943,213,-172.23483398157467,-0.7509661912918091,-0.30657145380973816,-0.24918191134929657
0.6058233380317688,-0.6951159238815308,-145.68033386560995,209,-171.6070748126075,-0.6951159238815308,-0.3017006516456604,-0.23407001793384552
0.6060912013053894,-0.6956645250320435,-145.9697579668006,209,-171.7405620201212,-0.6956645250320435,-0.30025845766067505,-0.23397445678710938
0.6065962314605713,-0.7243797183036804,-144.34161498594653,209,-171.7405620201212,-0.7243797183036804,-0.2990124821662903,-0.23216240108013153
0.6064121127128601,-0.6189302206039429,-146.50699370735097,206,-171.32682595212023,-0.6189302206039429,-0.28649216890335083,-0.21383199095726013
0.6060998439788818,-0.7374531030654907,-146.11521519642145,212,-173.08877288097534,-0.7374531030654907,-0.30357980728149414,-0.24093680083751678
0.6058990359306335,-0.7713404893875122,-147.54243982393427,215,-173.38653951768526,-0.7713404893875122,-0.3035591244697571,-0.25038501620292664
0.6026000380516052,-0.794418454170227,-152.2759437640286,220,-174.5962086397503,-0.794418454170227,-0.3034500181674957,-0.2655269503593445
0.5977776050567627,-0.8426548838615417,-160.3461759419467,224,-174.93638314696992,-0.8426548838615417,-0.3139319121837616,-0.2949068248271942
0.5937327146530151,-0.8533822894096375,-171.1932073055647,228,-175.8653286262636,-0.8533822894096375,-0.31357356905937195,-0.31656768918037415
0.5918081998825073,-0.8568242788314819,175.15259260943228,228,-175.96228937902288,-0.8568242788314819,-0.29139530658721924,-0.322646826505661
0.5907691121101379,-0.8968631029129028,154.32006601080047,216,-176.42366562500266,-0.8968631029129028,-0.28908437490463257,-0.3710322380065918
0.5906482338905334,-0.8691008687019348,142.90716270295846,203,-176.18592516570965,-0.8691008687019348,-0.2389102727174759,-0.35125067830085754
0.5896492004394531,-0.7950653433799744,138.03477782339263,179,-177.35745470593528,-0.7950653433799744,-0.21621079742908478,-0.3680228292942047
0.5892699360847473,-0.5996738076210022,132.9649655431401,10,-9.782407031807287,-0.5996738076210022,-0.14981764554977417,-0.4868006110191345
0.5888537764549255,-0.6009507179260254,133.1523897340054,24,-7.352379359892361,-0.6009507179260254,-0.16170689463615417,-0.4828701615333557
0.588118314743042,-0.5644179582595825,134.4052554847815,14,-4.573921259900861,-0.5644179582595825,-0.13236090540885925,-0.494091272354126
0.5873674750328064,-0.5042868852615356,137.06011102372312,56,-2.759107658620273,-0.5042868852615356,-0.08578655868768692,-0.49326714873313904
0.5868714451789856,-0.5319899320602417,135.8069294551024,28,-2.683775159468984,-0.5319899320602417,-0.1151706725358963,-0.4886714518070221
0.5869997143745422,-0.5508206486701965,135.0,28,-2.602562202499806,-0.5508206486701965,-0.12758666276931763,-0.500501811504364
0.5868873000144958,-0.5267328023910522,135.49995048300804,32,-3.632950739488207,-0.5267328023910522,-0.1033337265253067,-0.4826904833316803
0.5872002840042114,-0.48456963896751404,138.68799630536233,40,-3.576334374997351,-0.48456963896751404,-0.0891890898346901,-0.4755830764770508
0.5872002840042114,-0.5072754621505737,138.0237427200179,16,-3.632950739488207,-0.5072754621505737,-0.11381302028894424,-0.4741286337375641
0.5875632166862488,-0.4918456971645355,138.05709121042256,25,-3.8140748342903543,-0.4918456971645355,-0.10031826794147491,-0.46910491585731506
0.5875318646430969,-0.5043273568153381,137.39026921944327,16,-3.945186229037563,-0.5043273568153381,-0.10750706493854523,-0.4664848744869232
0.5874921679496765,-0.5083734393119812,136.53160779201102,11,-4.236394799058841,-0.5083734393119812,-0.10218992084264755,-0.4576498568058014
0.586734414100647,-0.5113190412521362,136.01218761398246,20,-4.159642293712642,-0.5113190412521362,-0.09727595746517181,-0.46160888671875
0.5864391922950745,-0.4953530430793762,137.16691468318666,25,-4.014175695411026,-0.4953530430793762,-0.09101279824972153,-0.4603380262851715
0.5865435004234314,-0.4974820613861084,136.85425171484778,23,-3.945186229037563,-0.4974820613861084,-0.09342377632856369,-0.46060657501220703
