intershoulder_distance,necklength_y,slouchangle,angle_of_rotation,normalization_factor_distance,nose_normalization_factor
0.33167614362502207,-0.16131611168384552,48.35327027207569,0.19466233763974194,0.32443605473034787,0.2575568750618641
0.33214667423046335,-0.16157621145248413,48.35800730033601,0.17592093888814658,0.32332393616476945,0.25717614608360867
0.33231155649100236,-0.16060559451580048,48.657136050307095,0.16796226706933637,0.32013462864443915,0.2512915467309535
0.33294964565599927,-0.16060695052146912,48.7546108064218,0.1091649862203667,0.3149109433225352,0.2440990277786549
0.3316685373913821,-0.1618829071521759,48.49563314742854,0.11246662666983025,0.3124843074965936,0.24674257693130458
0.33269344985152266,-0.1627626270055771,48.02737140902999,0.04947354388665416,0.3099541653195792,0.24731564965550837
0.3323387191627231,-0.16297657787799835,47.803978973158976,0.043457468744658445,0.3081800222985165,0.2468997814804342
0.3303277160182138,-0.16081885993480682,48.16195999601114,0.044702965830211924,0.3046567844525124,0.23713739419098878
0.3307262625336069,-0.159551203250885,48.395429243599665,0.022428599854866452,0.30179915623144754,0.23470288116586038
0.3292775892022356,-0.1584196388721466,48.61949495492472,0.0129047132818566,0.2994172711511804,0.22972902111075608
0.32760046898434386,-0.15839159488677979,48.43829951110086,0.014840771468181703,0.2951840270593043,0.22882739151659656
0.32922901644386465,-0.15803587436676025,48.45169008943436,-0.030386191551470952,0.2945206290679137,0.22635876284045575
0.33100106580085015,-0.157750204205513,48.69332090756315,-0.04638025323410863,0.29412242080827233,0.22799307433787136
0.33049448615450056,-0.15768727660179138,48.56214153998727,-0.054474872096550706,0.29123864671089805,0.22535937373084827
0.3313629218154075,-0.15693606436252594,48.796303029632625,0.009006909070340328,0.28774533822929566,0.21902781717333403
0.33481653845512743,-0.15726712346076965,48.821254160578654,-0.04349816124713847,0.28633802974088174,0.22048205197477064
0.33805836395910965,-0.1578391194343567,48.88424750104192,-0.06508488401467925,0.28320925299410543,0.22296836066013345
0.3381548670341254,-0.15784651041030884,48.9120212765525,-0.05847867531979027,0.2816113239264732,0.22422514221535872
0.3379225635603103,-0.156630277633667,49.148090277309024,-0.03731810015731149,0.2746861194316083,0.2184014316938744
0.33937837218228145,-0.15659818053245544,49.167453820581265,-0.07621993133503188,0.2745950529873939,0.213999029307521
0.3398227313283477,-0.15678398311138153,48.92738413574462,-0.11025112239135942,0.2735425547729472,0.21536908348358177
0.33926125782612765,-0.1569632887840271,48.82481463526319,-0.11020224482787717,0.27120151519970115,0.2159963600280939
0.33977392066167283,-0.1572222113609314,48.80414640029855,-0.09465353396636987,0.2703570306533881,0.216733137199837
0.33920227532492325,-0.15795335173606873,48.59994566723673,-0.0791078081888535,0.2696793064796758,0.21734259923955282
0.3392325469974412,-0.1585536003112793,48.42921167410561,-0.0780599307942946,0.26931608072218244,0.21792114016162267
0.3394554096237581,-0.15915429592132568,48.30726224087996,-0.06235109763311061,0.26855305169507326,0.2180462016495474
0.33949738514999817,-0.1602810174226761,48.17012181681736,0.061896173143227,0.26611336144511377,0.21708441139740303
0.33958492230189813,-0.16139936447143555,47.86174789349279,0.02556792566768094,0.26578022370192517,0.21881291966619681
0.34011521599673017,-0.16181479394435883,47.75394843076191,0.004601586044363836,0.26549378936572077,0.217738814822016
0.340923558891145,-0.16181088984012604,47.631161284960676,-0.013172202780795516,0.2652651432160855,0.21706926155562897
0.34058940428027257,-0.16094473004341125,48.03858128409222,0.02447418059699892,0.2639850668629896,0.21225127728157067
0.34202203193358344,-0.16076037287712097,48.078062639685974,0.0257471046537312,0.2640460139402037,0.21096557317652748
0.34209851835173305,-0.1594088077545166,48.32742072942311,0.018099297550248895,0.2626035166253725,0.20850893016750896
0.34171467018298773,-0.15804460644721985,48.628574726799094,0.01924029397017374,0.260854262655626,0.2054757712376896
0.33949097944370066,-0.15697912871837616,48.830808650044276,0.040347979348582204,0.25488990253372396,0.1985496299840802
